train_accuracy,train_loss,val_accuracy,val_loss
0.41806891025641024,1.571910408215645,0.5450721153846154,1.2525519468845465
0.5686899038461538,1.2031486859688392,0.6316105769230769,1.0307782888412476
0.6243389423076923,1.0484415905597881,0.6558493589743589,0.9614576315268492
0.6582732371794872,0.9580663922505501,0.6970152243589743,0.8608188774341192
0.686738782051282,0.8894579224097423,0.7029246794871795,0.8528289810205117
0.7013020833333333,0.8446513435779474,0.7315705128205128,0.7664479525425495
0.7184895833333333,0.7986759552588829,0.7401842948717948,0.7474240599534451
0.7293068910256411,0.7777471501093645,0.7362780448717948,0.7574180036019056
0.7337139423076923,0.7538630742293138,0.7466947115384616,0.7302128600004392
0.7430689102564103,0.7326526617392516,0.7628205128205128,0.689385223083007
0.7490985576923077,0.7151897128575887,0.7652243589743589,0.6845862762286112
0.7587139423076923,0.6966040057249558,0.7579126602564102,0.6980718423922857
0.7607572115384615,0.6897626927265754,0.7731370192307693,0.6536400230267109
0.7642828525641026,0.682130829569621,0.780448717948718,0.6361208267700977
0.7711738782051282,0.6636424398575074,0.7702323717948718,0.6741769225933613
0.7735576923076923,0.6551652964109029,0.7791466346153846,0.6354133077921011
0.7729166666666667,0.652509406208992,0.7790464743589743,0.6441768568295699
0.7772435897435898,0.6410986483097076,0.7760416666666666,0.6408881950072753
0.7787660256410256,0.6395814237686304,0.7846554487179487,0.6362027239341003
0.7802884615384615,0.6313987073990015,0.7786458333333334,0.6357599359292251
0.7848357371794872,0.6186711908150941,0.7883613782051282,0.6192384564723724
0.7832732371794872,0.6222516979926672,0.78515625,0.6320417408759778
0.7889222756410257,0.610638406414252,0.7915665064102564,0.6040233683127624
0.7876201923076923,0.6121221446073972,0.7918669871794872,0.6009460978018932
0.7923677884615384,0.599745634274605,0.7942708333333334,0.601851958877001
0.7913461538461538,0.6004792914176599,0.7869591346153846,0.6353580034696139
0.7931089743589743,0.5994924860887039,0.7967748397435898,0.600881699568186
0.7935496794871795,0.5926614413658778,0.8026842948717948,0.5812600060151174
0.7941306089743589,0.5884529466048265,0.7926682692307693,0.603607415388792
0.79609375,0.5858021984497707,0.8002804487179487,0.5921419702279263
0.7977564102564103,0.5860308251319788,0.7943709935897436,0.5942754974732032
0.7979166666666667,0.5822552309586452,0.8018830128205128,0.5762112247638214
0.7985777243589743,0.5796273334668233,0.7939703525641025,0.6084589476768787
0.8002203525641025,0.5781704743703207,0.7905649038461539,0.6168454235944992
0.8014623397435897,0.5694706484293326,0.7935697115384616,0.6067696718069223
0.8012019230769231,0.5757047728850291,0.807792467948718,0.5669205884138743
0.8019030448717949,0.5688717221602415,0.8030849358974359,0.5764326376792712
0.8027844551282052,0.566387510070434,0.7908653846153846,0.610183691749206
0.8054286858974359,0.5644543631718709,0.7990785256410257,0.5837918477944839
0.8021834935897436,0.5616122065446316,0.8044871794871795,0.5725517914845393
0.8068709935897436,0.5553123994515492,0.8014823717948718,0.5818741577558029
0.807011217948718,0.5609923929740221,0.8108974358974359,0.5668717725918844
0.8083934294871795,0.5557493154055033,0.8073918269230769,0.5613142485037829
0.8065705128205128,0.5592582900554706,0.8091947115384616,0.555471638456369
0.8085536858974359,0.5543252002734405,0.8029847756410257,0.57308458059262
0.8084334935897436,0.5547246122207397,0.7994791666666666,0.581184134651453
0.8089142628205128,0.551901196822142,0.8002804487179487,0.5758779461567218
0.8090344551282052,0.5516167000318185,0.7964743589743589,0.5833364866482906
0.8077323717948718,0.5537874399087368,0.8027844551282052,0.5659847970192249
0.8103365384615384,0.5478767555493574,0.80859375,0.5645381601957175
0.8110376602564102,0.5441528544211999,0.8023838141025641,0.5751148607486334
0.812119391025641,0.5440243353446325,0.8084935897435898,0.5670697142680486
0.8121794871794872,0.5448542590324695,0.7931690705128205,0.5935045843705152
0.8114583333333333,0.5456779537292628,0.8065905448717948,0.5657093815314465
0.8131009615384616,0.5398561321772062,0.7961738782051282,0.5963271856307983
0.810536858974359,0.5424574197866978,0.7994791666666666,0.5812237541645001
0.8119190705128205,0.5422318367621838,0.8013822115384616,0.5810787887909473
0.8137820512820513,0.5367792085195199,0.8029847756410257,0.5709024644815005
0.8125600961538462,0.5370065832749391,0.8051883012820513,0.5601027592634543
0.81328125,0.5352835362538313,0.8101963141025641,0.5619092839650619
0.8147035256410257,0.5325316832615778,0.8086939102564102,0.5636467177134293
0.8182892628205128,0.5243222743272782,0.8069911858974359,0.5567791614777002
0.8142027243589743,0.5356907795637081,0.8103966346153846,0.5667427461116742
0.8175080128205128,0.5300999686504022,0.8136017628205128,0.5431587027433591
0.8152043269230769,0.5308862436276216,0.8058894230769231,0.567463028889436
0.8165665064102564,0.5307575913575979,0.8068910256410257,0.5688485850890478
0.8154647435897436,0.5304324510005805,0.8032852564102564,0.5732391155683078
0.8165064102564102,0.5243268206333502,0.80859375,0.5549447238445282
0.8197516025641025,0.5257889675788391,0.81640625,0.5464200748082919
0.8173878205128206,0.5263033057634647,0.8072916666666666,0.5687404897732612
0.8158854166666667,0.527317941112396,0.8082932692307693,0.5683311292758355
0.8175681089743589,0.527480193055593,0.8137019230769231,0.5579306112650113
0.8184895833333333,0.5251462611632469,0.813301282051282,0.5551087974737852
0.8201923076923077,0.5220769494007795,0.8103966346153846,0.5499419149680015
0.8172275641025641,0.5255221483799127,0.8132011217948718,0.5495896026110038
0.8185697115384616,0.5250316424247546,0.8058894230769231,0.570320304769736
0.8174078525641025,0.5265088237248934,0.7952724358974359,0.5943819804069324
0.8203926282051283,0.5206263543703618,0.811698717948718,0.5584789934830788
0.8181290064102564,0.521998055699544,0.8134014423076923,0.5498365213473638
0.8205328525641026,0.5211022974588932,0.8051883012820513,0.5644932091236115
0.8211538461538461,0.516572917271883,0.8088942307692307,0.5627290224417661
0.8219350961538462,0.5176327088704475,0.8103966346153846,0.5518974306491705
0.821494391025641,0.5168331882128349,0.8065905448717948,0.5617890193676337
0.8200921474358974,0.5187510238243983,0.8060897435897436,0.5766324893786356
0.823838141025641,0.5122878569823045,0.8079927884615384,0.5611174519245441
0.82265625,0.5150411887046619,0.8147035256410257,0.545723265562302
0.8220753205128205,0.5101860424646965,0.8155048076923077,0.5395840895481598
0.8230969551282051,0.5137859602769216,0.8109975961538461,0.5557382702827454
0.8232371794871794,0.5139941629691002,0.811698717948718,0.5525907881748982
0.822636217948718,0.51742406304066,0.8020833333333334,0.5829363354505637
0.8215945512820513,0.5132742952841979,0.811698717948718,0.5524908972856326
0.8232772435897436,0.5127400275988456,0.8141025641025641,0.5492671185579056
0.821494391025641,0.5142941962449978,0.8161057692307693,0.5392835025603955
0.822636217948718,0.5113825505360579,0.8134014423076923,0.5544801148084494
0.8221153846153846,0.5125993605607595,0.8096955128205128,0.5575799078513415
0.8229967948717949,0.5123148234990927,0.8059895833333334,0.5608684126383219
0.8238181089743589,0.5100121478239695,0.8167067307692307,0.5495689560969671
0.8229366987179487,0.5096213653301581,0.8111979166666666,0.5569060563276975
0.822275641025641,0.5111615297886042,0.8084935897435898,0.571087726415732
0.8253806089743589,0.5091883286451682,0.8114983974358975,0.5469167205767754
0.8518028846153847,0.42438457493598647,0.8375400641025641,0.47315414288105107
0.862900641025641,0.39387004497723704,0.8413461538461539,0.46666091145613253
0.8661458333333333,0.3837762272510773,0.8427483974358975,0.4688270145501846
0.8700921474358975,0.3753357240022757,0.8420472756410257,0.4710802913476259
0.8688902243589743,0.37446376562882694,0.8414463141025641,0.46972263699922806
0.8735977564102564,0.36263343745317217,0.8397435897435898,0.4694993849366139
0.8743389423076923,0.36654893308877945,0.8409455128205128,0.4680856038362552
0.8765424679487179,0.357948133846124,0.8421474358974359,0.46553392937550175
0.8735176282051282,0.35962414814111515,0.8430488782051282,0.4690787937396612
0.8748197115384615,0.3565187816436474,0.844551282051282,0.4623648069607906
0.876522435897436,0.35347066342066497,0.8433493589743589,0.4670584709980549
0.8762219551282051,0.35441933014453986,0.8451522435897436,0.4670075113192583
0.8767027243589743,0.3505717457869114,0.8412459935897436,0.47333390896136945
0.8751001602564102,0.358422223956157,0.8465544871794872,0.4636000039485785
0.8776041666666666,0.34843074843669547,0.8422475961538461,0.4737453751074962
0.8789663461538462,0.34823956737915673,0.8439503205128205,0.46791355999616474
0.8798677884615385,0.3458480845659207,0.8415464743589743,0.4706506759692461
0.8799879807692308,0.34502331354679205,0.846854967948718,0.4650089194377263
0.8790464743589743,0.34438890581711745,0.8427483974358975,0.46857368984283543
0.8810897435897436,0.3425310332805682,0.8409455128205128,0.4718711567230714
0.8821314102564103,0.33700299159838604,0.8439503205128205,0.4711858007388237
0.8795472756410256,0.3414556260292347,0.8419471153846154,0.47342464327812195
0.8800280448717949,0.3428374961782724,0.844551282051282,0.4706515467319733
0.8815304487179487,0.33862860542841444,0.8448517628205128,0.46227581799030304
0.8802884615384615,0.3378281167302376,0.842948717948718,0.4735133498907089
0.8812099358974359,0.33834203607760943,0.8444511217948718,0.4693164653502978
0.8820713141025641,0.33487402089895346,0.8424479166666666,0.47648906325682616
0.8836538461538461,0.3334807099058078,0.8460536858974359,0.4658239357746564
0.8827724358974359,0.33542927572360404,0.8424479166666666,0.4738155263356673
0.8850560897435897,0.33268231780101093,0.8378405448717948,0.48318788447441197
0.8828125,0.335142024854819,0.8427483974358975,0.46708767612775165
0.8825721153846153,0.3361124403583698,0.8479567307692307,0.4670175866056711
0.8847155448717948,0.3296286913828972,0.8455528846153846,0.4683013550746135
0.8851161858974359,0.32899057463957715,0.8453525641025641,0.4705001379434879
0.8825320512820513,0.3333432720257686,0.8431490384615384,0.47840416240386474
