train_accuracy,train_loss,val_accuracy,val_loss
0.4564903846153846,1.499385087306683,0.5745192307692307,1.1837007632622352
0.6482772435897436,0.9824846712442544,0.6752804487179487,0.902485042046278
0.7181089743589744,0.7985725311132578,0.7286658653846154,0.7882791818716587
0.7611578525641025,0.6862175451639371,0.7584134615384616,0.7217430128501012
0.7892628205128205,0.6122868481354836,0.7811498397435898,0.6557944818184926
0.8039463141025641,0.5655262041550416,0.7842548076923077,0.6398515009727234
0.8173277243589744,0.5287512949643991,0.7901642628205128,0.6187188556561103
0.8265625,0.5026801126125532,0.8089943910256411,0.5745086750158896
0.8360376602564102,0.4759852233605507,0.8080929487179487,0.5719758635148023
0.8435096153846153,0.4577349364757538,0.80859375,0.573579361423468
0.8496995192307693,0.4371720070258165,0.8190104166666666,0.5362544560279602
0.8550280448717948,0.4204526776304612,0.8220152243589743,0.5281383269108259
0.858233173076923,0.4091408188526447,0.8284254807692307,0.5105564647760147
0.8653044871794872,0.3920742690181121,0.8278245192307693,0.513888887487925
0.8655248397435897,0.38630607896126234,0.8229166666666666,0.5276227108178995
0.8712940705128205,0.36964294344950943,0.8357371794871795,0.4959326764711967
0.8732171474358974,0.3663939042351185,0.8258213141025641,0.5210552991200716
0.8759615384615385,0.3563777635876949,0.8300280448717948,0.5204106725943394
0.8784855769230769,0.34843900367999686,0.8448517628205128,0.46828098327685624
0.8827924679487179,0.34043240558642607,0.8391426282051282,0.49260558913915586
0.883193108974359,0.3338169549138118,0.8449519230769231,0.4626947947037526
0.8840344551282051,0.334397375335296,0.8473557692307693,0.4634448744547673
0.8875600961538461,0.3245304071368315,0.8302283653846154,0.5271183955363739
0.8875,0.31961533950689514,0.8401442307692307,0.4826620885959038
0.8902644230769231,0.3132620939077475,0.844551282051282,0.4721647038673743
0.8918870192307692,0.31099425405263903,0.840645032051282,0.4816391426019179
0.8930288461538461,0.30533737800060173,0.8493589743589743,0.4554753750562668
0.8953525641025641,0.30177203581119194,0.8579727564102564,0.4362718634880506
0.8964342948717948,0.29825053264697393,0.848457532051282,0.45697234379939544
0.8979366987179487,0.29414096149878627,0.8522636217948718,0.44842650301945514
0.8983573717948717,0.2864887181000832,0.8544671474358975,0.43711893203166813
0.8994190705128206,0.2853249168739869,0.8528645833333334,0.4651931528097544
0.8999198717948718,0.2837598760540669,0.8512620192307693,0.45567315129133373
0.9029647435897435,0.2786605648505382,0.8566706730769231,0.43848250577083003
0.9028445512820513,0.2795539783743712,0.8475560897435898,0.466829688121111
0.9036258012820513,0.27642534080988324,0.8434495192307693,0.49022885583914244
0.9063701923076923,0.2708893365202806,0.8501602564102564,0.4713306671533829
0.9034655448717949,0.273176193351929,0.8497596153846154,0.4668134317184106
0.908213141025641,0.264248108290709,0.8642828525641025,0.4281061020417091
0.9063501602564102,0.26592350038580403,0.8591746794871795,0.4323965039772865
0.9085536858974359,0.2640241948839946,0.8639823717948718,0.418432959379294
0.9069310897435897,0.26448080784235245,0.8458533653846154,0.4743397010442538
0.9094350961538461,0.2592662854836537,0.8618790064102564,0.42281335764206374
0.9089543269230769,0.26164141912490896,0.8672876602564102,0.41031841207773256
0.910917467948718,0.2560907650261353,0.858573717948718,0.4526027561380313
0.9108573717948718,0.25336163355371893,0.8527644230769231,0.44177403090856016
0.9109375,0.2530320061514011,0.8492588141025641,0.45520105556799817
0.9106770833333333,0.25337498887227133,0.8664863782051282,0.4165448064987476
0.9139222756410257,0.24873924490350943,0.8622796474358975,0.4362517027900769
0.912920673076923,0.24616447507570952,0.8571714743589743,0.4625810331259018
0.9158253205128205,0.24365192290682058,0.8647836538461539,0.41531868259876203
0.9145032051282052,0.24451713101604047,0.8575721153846154,0.43701857576767605
