train_accuracy,train_loss,val_accuracy,val_loss
0.42994791666666665,1.553027828840109,0.5564903846153846,1.2442960815551953
0.5728365384615385,1.1891524499807602,0.6434294871794872,1.01541452224438
0.6338341346153846,1.0235813943239358,0.6790865384615384,0.9066282747647701
0.6693910256410256,0.9354331875458742,0.7045272435897436,0.8330817199670352
0.6950921474358974,0.8695974233822945,0.7222556089743589,0.8095695299979968
0.7069911858974359,0.8347997214549627,0.7303685897435898,0.7602876898569938
0.7214543269230769,0.7962206438565865,0.7432892628205128,0.727994129825861
0.7326923076923076,0.7726605337399702,0.7422876602564102,0.7501332691082587
0.7375,0.7516918967931698,0.7592147435897436,0.6936070433793924
0.7454727564102565,0.7336861935945658,0.7556089743589743,0.702128413396004
0.7498998397435898,0.7164823237137917,0.7642227564102564,0.6755263897088858
0.7569711538461539,0.6999675921140573,0.7631209935897436,0.6763318448494642
0.7581330128205128,0.6930254562542989,0.7646233974358975,0.6764570887272174
0.7599759615384616,0.6832425576754105,0.7730368589743589,0.6499232260080484
0.7659655448717949,0.6685627141059973,0.7655248397435898,0.6732586232515482
0.7692107371794872,0.663293387950995,0.7803485576923077,0.6305421602267486
0.7705729166666667,0.6585700026689432,0.7767427884615384,0.6441886092607791
0.7757211538461538,0.6446534013901002,0.7798477564102564,0.6246810211585119
0.7768429487179487,0.6458390914476835,0.7874599358974359,0.6101280244497153
0.7769030448717948,0.6361809487526233,0.7844551282051282,0.6187643362925603
0.7828525641025641,0.6286863071032059,0.7879607371794872,0.6129483741063338
0.7856370192307692,0.6237869183222453,0.7869591346153846,0.6212978897950588
0.7848157051282051,0.6187223706489954,0.7868589743589743,0.601857426456916
0.7853966346153847,0.6183032370530642,0.792167467948718,0.5991359861233295
0.7899038461538461,0.6073408286540937,0.7915665064102564,0.61234656167336
0.7887820512820513,0.6097862157302025,0.7899639423076923,0.6063941694222964
0.78984375,0.6048247075997866,0.7869591346153846,0.6215198124066378
0.7912660256410257,0.6035480034657014,0.8022836538461539,0.5793500821559857
0.7927083333333333,0.5946678989972823,0.792167467948718,0.610947487445978
0.7934495192307692,0.5935426049507582,0.8035857371794872,0.5702284700595416
0.7947916666666667,0.5901552085693066,0.7844551282051282,0.6217029663996819
0.7922475961538461,0.5938943588580841,0.7949719551282052,0.5914910741341419
0.7974358974358975,0.5862000431005772,0.7919671474358975,0.59993354173807
0.7970753205128205,0.585065684792323,0.7992788461538461,0.5973636569120945
