train_accuracy,train_loss,val_accuracy,val_loss
0.4539863782051282,1.5104711963580204,0.5822315705128205,1.1545428022360191
0.6569711538461539,0.9680893444097959,0.6844951923076923,0.9046777379818451
0.7244791666666667,0.7849242083537273,0.7238581730769231,0.8067546418079963
0.7635216346153846,0.6831267450100337,0.7471955128205128,0.7419045846431683
0.788301282051282,0.6110886646386905,0.7735376602564102,0.6581041935162667
0.8041866987179487,0.5678197373182345,0.7805488782051282,0.6385229497383802
0.8153445512820513,0.5334208269149829,0.7922676282051282,0.6154615233341852
0.8247996794871795,0.5056650361189475,0.801582532051282,0.5939634916109916
0.8340745192307693,0.4811656389863063,0.8001802884615384,0.6063885100376911
0.8392828525641025,0.4625899450901227,0.7962740384615384,0.6138662791404969
0.8472155448717948,0.44604766307732996,0.8034855769230769,0.5615465449981201
0.8530248397435898,0.42616813274530263,0.7987780448717948,0.5958717415730158
0.856991185897436,0.41352153290540744,0.8202123397435898,0.5381098064856652
0.8619791666666666,0.39761370764328885,0.8223157051282052,0.5246876015877112
0.862520032051282,0.3917486541164227,0.8062900641025641,0.5793981005748113
0.8692307692307693,0.3753456121453872,0.8201121794871795,0.5395341656911068
0.8715344551282052,0.3716426125321633,0.8106971153846154,0.573133756334965
0.8736778846153846,0.3651450522052936,0.8143028846153846,0.5614618960863504
0.879667467948718,0.34945177695690055,0.8294270833333334,0.5176876959128257
0.8793269230769231,0.3452079978890908,0.8293269230769231,0.5284823228915533
0.8826722756410257,0.33972212462089,0.8366386217948718,0.49223814866481685
0.8818910256410256,0.3358562286083515,0.8257211538461539,0.5360384113513507
0.8859775641025641,0.327208987566141,0.8127003205128205,0.5768887186661745
0.8883613782051282,0.3214106063812207,0.8285256410256411,0.5251608796608753
0.8906650641025641,0.3163681047467085,0.8412459935897436,0.4886753765436319
0.893008814102564,0.30994633084688433,0.8267227564102564,0.5319081445535024
0.8915464743589744,0.31094929373417146,0.8450520833333334,0.4790245351883081
0.8938100961538461,0.3060153253376484,0.8439503205128205,0.48981895603430575
0.8950320512820513,0.3023799642920494,0.835136217948718,0.49526774615813524
0.8959935897435898,0.2963132148751846,0.8474559294871795,0.4597022621295391
0.8987179487179487,0.29036678406290517,0.8464543269230769,0.4723682699677272
0.8991185897435897,0.28627288746528134,0.8426482371794872,0.48324729463992977
0.9008413461538461,0.28543885277631953,0.8491586538461539,0.4592130084832509
0.9022035256410257,0.2809984910946626,0.844551282051282,0.4825373712258461
