train_accuracy,train_loss,val_accuracy,val_loss
0.09715544871794872,2.30322249852694,0.10016025641025642,2.3026896501198792
0.09879807692307692,2.302835951707302,0.10016025641025642,2.3025003335414786
0.10526842948717949,2.3022487346942606,0.14232772435897437,2.3001699967262073
0.19220753205128205,2.107489197070782,0.26552483974358976,1.8899514079093933
0.29599358974358975,1.8229430348445208,0.34945913461538464,1.746649065078833
0.35504807692307694,1.6963238624426036,0.42267628205128205,1.5704615131402626
0.39224759615384613,1.6132485093214572,0.4384014423076923,1.51063245229232
0.422636217948718,1.5480236603663518,0.44751602564102566,1.5280102797043629
0.46480368589743587,1.4518678466478983,0.4814703525641026,1.4058332045873005
0.4944911858974359,1.3738243115253939,0.5522836538461539,1.237725989940839
0.5278445512820513,1.2962897649178138,0.5684094551282052,1.1980870901009975
0.5582331730769231,1.218654893606137,0.5744190705128205,1.1594747121517475
0.5787459935897435,1.1656701491429255,0.6022636217948718,1.0904163412558727
0.5958333333333333,1.1199369201293359,0.6160857371794872,1.0665332208841274
0.6090344551282051,1.081561844318341,0.6208934294871795,1.0617700394911644
0.6255608974358975,1.0472815493742624,0.6496394230769231,0.9775496056446662
0.6289663461538462,1.020699370977206,0.6668669871794872,0.9378040585762415
0.6449318910256411,0.9917878202902966,0.6698717948717948,0.9378642898339492
0.6529246794871795,0.971251180385932,0.6716746794871795,0.9184881800260299
0.6614383012820513,0.9466977623792795,0.6855969551282052,0.8890122106442084
0.6709735576923077,0.9201330450864939,0.688301282051282,0.8913853970857767
0.6775641025641026,0.9090574113222268,0.7049278846153846,0.8438422802167062
0.6842147435897435,0.8862327511493976,0.7047275641025641,0.8346658616493909
0.690604967948718,0.8700366224998083,0.7132411858974359,0.8247662713894477
0.6947916666666667,0.8560543231475047,0.7100360576923077,0.8329156874082028
0.7008213141025641,0.8446738148346925,0.7169471153846154,0.8039895387796255
0.7046875,0.8284883725337493,0.7161458333333334,0.8251994450887045
0.7129807692307693,0.8106303529861646,0.7267628205128205,0.790384576870845
0.7181891025641025,0.800661954512963,0.7258613782051282,0.7821153811155221
0.721895032051282,0.7900755921999614,0.7412860576923077,0.7534666156921631
0.7285456730769231,0.7733590075602899,0.7388822115384616,0.7663751993423853
0.7305689102564102,0.7660529975707714,0.7448918269230769,0.7278582411698806
0.7350761217948718,0.7515274933515451,0.7397836538461539,0.7586296563729261
0.7385616987179487,0.7441061181899828,0.75,0.7264405637979507
0.7447115384615385,0.7296192141679617,0.7449919871794872,0.7435021965931623
0.7438301282051282,0.7243581493695577,0.7634214743589743,0.6936921232785934
0.747616185897436,0.7144110592511984,0.7530048076923077,0.7333476272148963
0.7524639423076923,0.7060525423441177,0.7607171474358975,0.7002338809080613
0.7556290064102564,0.6951497879547951,0.7583133012820513,0.7128216139017007
0.7548076923076923,0.6944876621166866,0.7653245192307693,0.6872739379222577
0.7635817307692307,0.6779238346295479,0.760917467948718,0.7080989300440519
0.763661858974359,0.6751911459824977,0.7764423076923077,0.6595026124746372
0.76484375,0.6720093981577799,0.7756410256410257,0.6716668601983633
0.7657051282051283,0.6661392422822806,0.7643229166666666,0.6890960308985833
0.7704927884615385,0.6594663576437877,0.7595152243589743,0.7160186179173298
